"10","What is the significance of Bohemian Grove to the future of America and the world?","","that the conservative leadership are closet gays."
"5","What is the best free OCR software for Windows?","No trialware please!","This is a good one it's freeware for printed computer text, but it's handwriting converter isn't free.\nhttp://www.simpleocr.com/\n\nThen some scanners come with textbridge included it doesn't do handwriting but it does computer text.\n\nIf you want handwriting capable OCR you might have to pay."
"4","What is a good way for me to improve my vocabulary?","","Read more books newspaper and if you don't understand a word look it up and also use a thesaurus."
"7","what kind of toys do you recconnend for 10years boy?","^^","Most boys this age like video games, play station games, match box toy cars, gameboy hand helds.  You could also buy books on subjects that the child is interested in.  Does he like to draw or do artwork?  There are very nice starter art supply centers for young artists.  Models of cars/planes and other kits are often popular."
"8","what rock band has performed before the most paid attendees during its career?","","Actually if it's througout the career (as a total) I ould think of U2 as the last 4 tours were seen by over 4 million people alone not to mention previous tours and special events (superbowl, etc). Shows sometimes were up to 100000 people. That may not be the single biggest event but overall, I am pretty sure U2 would be up there!"
"7","what should we say when someone ask us, ""am i cool?""?","Am I growing up now?","Just say No, there's too much pressure involved in being cool.  Just ask DEVO (short for DEVOlution)"
"10","Where do I order Louisiana birth Certificates?","","go to the county in which the child was born not the county you live in and jus tell them you need a birth cert. fill out the form and have money and I.D."
"7","Best way to advertise?","I run an online store and would like to advertise it. I sell a weight loss product. I am already listed in most of the major search engines, but I would like to get more views. I also need something thats cost effective, since I am on somewhat of a tight budget. If anyone has any suggestions please let me know. Thanks!","why don't you check out http://www.merchantcircle.com\n\nThey're an online community dedicated to helping small business grow.  They have tools to build relationships and reach potential customers.  \n\nIt's free so that's cost effective :)"
"7","What was your best year to be alive?","I don't think I have made it to my greatest year yet!","1990, it was the year I met the gal who would become my wife."
"2","what is anti matter?","no detail","Antimatter or contra-terrene matter is matter that is composed of the antiparticles of those that constitute normal matter. If a particle and its antiparticle come in contact with each other, the two annihilate and produce a burst of energy, which results in the production of other particles and antiparticles or electromagnetic radiation. In these reactions, rest mass is not conserved, although (as in any other reaction) energy (E=mc²) is conserved."
"7","what rymes with orange?","","Nothing."
"5","Hey! My question! Will the printer Lexmark color jetprinter series 7000 work on the HP Pavilion MX70 computer?","","The printer is almost certainly compatible with your computer, assuming you have a parallel and/or USB port to which it will connect.  You may also need the printer's driver software in case your version of Windows doesn't automatically set it up.  Here's a link to Lexmark's driver download page for the printer you mentioned:"
"7","what is the capital mexico?","","Mexico City\n\nThe capital and largest city of Mexico, at the southern end of the central plateau. Situated at an altitude of 2,379 m (7,800 ft), it was founded on the site of an ancient Aztec capital destroyed by Cortés in 1521. Population: 8,650,000."
"7","Is it true that IBM used to do business with the Nazi’s?","","Yes. They developed a punch card machine (the Hollerith)/computer to tabulate the victims, etc."
"5","Which is the best internet browser available, with tabs.?","","hey... there r many browsing softwares. some even let u download the pages and the next time u have to go to the same site... u need not have to use the internet again. they r called ofline brosers. but for online browsins donot depend on explorer 6 it really sucks. but mozilla is a good software. if u wanna go for better... try opera. theres opera 9.0 beta as the latest. u can find opera at download.com but the opera u find there is opera 8.5 n its a trial version. for more details message me at kevin_blue_line@yahoo.com have a nice day..."
"7","driving test in UK?","any tips to avoid nervousness during my exam in 2 weeks time? thanks!","2 Asperin 45 minutes before the test helped to relax my metabalism a little bit (make sure you don't have an aspirin allergy of course!)"
"7","What do you think is your greatest achievement in life?","","My greatest achievement in life is being happy... i know it sounds corny, but how many people are successful, have achieved so much but aren't happy!!!"
"3","Metadate side affects?","Son is 10, already on 20 MG's of Metadate daily in school. \n\nCan a side affect be depression ?","duhhhh.. what do you think the drug is suppose to do??? make him jump, run and play???? \n\nWhy in the hell would you let them put him on zombie drugs anyway...  ??????\n\nYou want him off of these drugs.. email me... dang...   \n\nYour doctor is a quack.. a thief and an idiot.   He doens't know what he is doin... he is stealing your childs life and your money and he is an idiot gettin rich off of you and you and the pharmacudical companies...  (he gets prizes for prescribin their drugs.. fact!!!!)\n\nMy nephew was put on these drugs.. he blew his face off with a shotgun..   Yes,,, these drugs are awesome ... NOT!!!!!!!!!  ugggggg...\n\npepawbear@yahoo.com"
"5","Can any one know about Microsoft Excel ?","I want to protect my XL file from others delete it.I know that i can protect by editing and see from others.but i dont know how to protect ot by delete from others?","Best thing you can do is set permissions on the XLS file itself by right clicking it and going to Properties and select the Security Tab (assuming you have XP).\n\nNow you will see a few permissions listed, you can set specific permissions on the file so it can only be read and not deleted or written to etc. Or if you want remove any that says 'Everyone' and only leave yourself on the list, that why only you can open it.\n\nHope this helps,\n\nCheers!"
"8","Whats your favorite naruto character?","kakashi, naruto, sasuke, etc...","Kakashi or Naruto :D"
"10","what is the number of the states of america?","","There are 50 states, the federal District of Columbia, and the territories of American Samoa, Baker Island, Guam, Howland Island, Jarvis Island, Johnston Atoll, Kingman Reef, Midway Atoll, Navassa Island, Northern Mariana Islands, Palmyra Atoll, Puerto Rico, Virgin Islands, and Wake Island"
"7","if you were 15 wat would you get your 15 year old best friend for christmas??","Just to let you no, your both girls. ((On a budget))","A gift basket filled with puppies."
"2","why sometimes a white foggy line or trail made behind the airplane in the sky.?","","Contrails are caused by water in the exhaust of jet engines and then freezing in the upper atmosphere.  It's basically the same thing as a cirrus cloud.  High performance airplanes can make white trails off their wingtips or on top of their wings which is caused by low pressure which in turn reduces the amount of water that is naturally in the air that the air can hold and it forms a cloud.  An interesting side note is that long contrails = high relative humidity, short contrails = low realitve humidity."
"2","how can i design electronic products?","","Learn about electronics.  Don't take many short cuts.\n\nThen go to college and learn electrical engineering.  That is the easiest way due to the resources it takes to learn it.  You will learn about software, circuits, materials (this is very important), design, and all the other things that go along with it.  You will also be able to try things out in a lab enviornment where a lot of the good learning can happen.  I am an electrical engineer who has gotten to do the design.  If your interested then go for it."
"7","how can i reduce the size of a picture?","With what program?","Open paint...\nHit file > open and find your picture. Open it up in paint...\nGo to the Image tab and hit ""stretch and skew""\nEnter the same percentages in both squares. Try 25%...\n\nIf this is no good, hit Edit > Undo and try another percentage until you get the size that you need...\nHit File > Save as and file it in a flder in your ""My Documents"" file, like maybe, My Pictures...\nThen you can find it there to Email or whatever..."
"2","Does insulated or uninsulated wire work best for electromagnets?","","you must use insulated wire or you will effectivly just short out your power source.  most modern electro-magnets use wire that is insulated with a thin coating of a special varnish.  this allows more winding in a given space.  varnish insulated wire is available from nearly any electronics store or catalog or from any business that rewinds electric motors"
"2","How can I make a phone call to Argentina?","Besides the local phone number, what are the other numbers I might have to compose to get in contact with someone from Buenos Aires?  Also, what is the format of an Argentinian phone number (in Canada it would be ###-####)","If you are calling someone in Buenos Aires and are calling from the US, it would be 011-5411- and then an 8 digit number, most likely beginning with a 4 or a 5. The only tricky part is if you call someone on their cell phone...although in Argentina they may tell you that their cell phone number begins with 154, when you call from the US, this 15 disappears and should be dialed as 011-54911- and then the 8 digit number."
"4","at what age does a dog go from puppy to grown?","","anywhere from 12 to 24 months.  my lab was full grown at 12 months, but he acted like a puppy until he was 24."
"3","what is the ideal size of penis?","","For ACCURATE information on PEN-is size, check out:\n\nhttp://www.sizesurvey.com/result.html\n\nThey have information about size measurement for a bunch of guys - black, white, asian, short, fat, skinny, etc.\n\nCheck it out:  http://www.sizesurvey.com\n\nTop 90 percentile is 6 to 8.1 inches."
"7","WHAT IS THE HOTTEST STATE IN THE UNITED STATES?","","Arizona or New Mexico"
"4","how i can see my message archive?","","Click on your name and you will be taken to the page with your questions, answers, etc...\n\nYour messages are delivered to your mail account and if at all needed you may hav et find them in your mail box\n\nhttp://www.futureaccountant.com/\n\nhttp://www.schoolingkids.com/"
"10","what is a transition in government?","","Transition means transfer or passage from one state, stage, place or subject to another.  When we elect new government officials the office is transitioned from the current office holder to the newly elected officer."
"7","Is there a conspiracy with the best answer and closed for new answers?","What do you think? People switching Yahoo id's and giving themselves the right and best answer on the first try? Especially to SUBJECTIVE questions?","I think it's highly probable.  If the stake is high enough, some people will do just about anything to get more points.  I just hope Yahoo! has a way to detect and catch these people."
"9","i like exexex bf we kept breaking upthen gettingtogether he has a gfnow and i c him everydayin skooli like him","i like exexex bf we kept breaking up then getting together he has a gf now and i c him everyday in skool and we have all the same classes but i stil i like him alot i cant stop thinking abouty him...what do i do????i want to get over him but it hard cus i see him everyday and i still have feeling for him..please help????","you said that you still like him but you didn't mention if he still likes you and i think he would not get involve with someone else if he is still interested in you.i can suggest that you focus on other things, instead of constantly thinking of him in class why not focus more on your studies, enroll in music or art classes. keep yourself busy until you heal and ready to get into another relationship. good luck:)"
"5","How can I connect wireless w/ speedstream adsl modem and belkin router?","","Assuming you are interested in adding wireless to an existing setup. Obtain a wireless accesspoint from best buy or other retail outlet, Linksys and D-Link are popular low cost solutions. connect it to an open port on your existing router and set-up according to the manufacturers instructions. If you are attempting to set up with no existing system and the belkin is the wireless you just connect the speedstream to the routers wan port , then set up the router iaw the manufacturers recommendations/ instructions provided, if you want the router cable connected to a desktop system follow manufacturers directions, usually just connect a ethernet cable from an open port on the router to the PC. If you do not have manufacturers setup instructions most manufacturers have those available on their www sites as well asw updates and utilities."
"10","Is it possible to verify a russian passport with the passport number if i'm in canada?","","It depends on who you are. If you are a person of authority who needs to verify someone's identity, then you would have to contact a russian embassy or consulate general that is closest to you and hope for their cooperation.\n\nIf you just know a passport number of a russian citizen and need to verify it, you can try contacting the consulate as well, but chances are they will not be very forthcoming with information since such matters are confidential."
"10","Who is the worst president in the history of the United States of America?","From what I have read it is Pierce.","It's entirely a matter of preference and opinion. \n\nWith that said: Bill Clinton. :)"
"2","Which Igneous rock can be changed into schist?","","Shales can be changed into schist by way of moderate heat or shearing pressure accompanying regional (tectonic) deformation\n\nIf you are asking for specific minerals, it can be quartz, micas, amphiboles; often garnets, kyanite, or other aluminosilicates"
"8","what are some websites for 11 year old kids?","i need websites to show people they get bored and i need new ones","Try www.addictinggames.com. They update games every Friday. The website www.miniclip.com is also very excellent (though they might not really update as much)."
"8","waT'S beTTA-The simpsons or Family Guy? and y?","","The dog Brian make Family Guy the better show because he's so freaking cute and hilarious"
"2","why is Uranus out of place?","was there a cosmic collision?","Uranus obeys the Titius-Bode rule, it is Neptune which doesn't.\n\nNo hard explanation, only an analogy: in quantum mechanics, the outer orbits of electrons may approach a continuum, as they do in metal bonds. With the increasing distances in the logarithmic Titius-Bode sequence, probably the quadratic distance influence of gravity allow intermediary orbits."
"6","where can you download wwe the rock videos?","wwe","I have a Peer to Peer software..you can try to download it there..the software's name is ARES"
"1","how do I pay the church for performing a memorial service?","","Ask the minister. It varies. Some churches do not charge if the person who died was a member."
"8","What was the first movie in which Amitabh Bachchan acted?","","Saat Hindustani (1969)."
"1","Should Christ's teachings in the Holy Bible be the sole reference of true Christian Religion? rephrased?","I'm sorry many misunderstood my first question... Of course Paul's teaching is from Christ read I Corinthians 14:37, what i'm reffering to as other scriptures are the ones not in the bible.... remember i'm the bible guy!!!!","The entire Bible, old and new testament should be used as truth.  All scripture is inspired by God.  Extrabiblical accounts should only be used cautiously if at all."
"2","Can anyone tell me how the snow is formed? because we have rain, hail, snow and breeze...?","","The higher level and lower level and also the mid level of the atmosphere must be 32 degrees, if the upper level and the mid level is 33 or higher, den most likely it will be freezing rain."
"7","Im 17 and how do i go about living with my 20 yr old sis and her husband instead of my parents?","i cant stand it at home because of fighting and getting called names","Your best bet is to talk it over with your parents and your sister to see if you can come to an agreement.  Legally, you can get a lawyer and pursue the status of an emancipated minor, but that takes money and time.  Odds are at 17 you haven't got the money, and by the time it was over you'd be 18 and free anyway.  \n\nNow, if there is actual abuse going on, get in touch with a local child abuse advocacy group or file a complaint with local law enforcement."
"4","can u find me a web site about my research for term paper  about the begining of olympics and greece?","","Try the websites below. I just looked them up on Google, like the first answer said to do."
"7","How do I delete cookies?","I can't get into mail or anything else. It keeps telling me to either set cookies or delete it.So all I mneed to know is how to find cookies and set it or get rid of it?","go to Toolbar of Internet Explorer, choose Internet Options...the option to delete cookies is there"
"7","How much money is too much?","If you could choose an amount of money to be given to you, and you could keep or spend it all (but not give it to charities or friends).. only for personal consumption.  How much money is the right amount to ask for - and how much is just too much - how much is being greedy?  (For purposes of this answer, say you're 25 and single, but expect to have a family someday)","There is never too much money. Because honestly, if i had too much money, i could eat caviar 3 times a day and fly my private jet between my 135 houses all over the world. That would really be okay by me.\n\nOn that note, if you feel that you have too much money, i'll gladly accept some of that extra cash."
"4","What is meaning of Shivani?","","even i dont know.u tell me if u know.i think it's mata parvati's another name.i m not sure 'bout this."
"7","what website can I get the Goodman theater's 'Pericles ' script ?","","You can obtain the script at http://www.william-shakespeare.info/script-text-pericles.htm"
"3","what is a normal size penis?","","For ACCURATE information on PEN-is size, check out:\n\nhttp://www.sizesurvey.com/result.html\n\nThey have information about size measurement for a bunch of guys - black, white, asian, short, fat, skinny, etc.\n\nCheck it out:  http://www.sizesurvey.com"
"9","what`s the meaning of suction?","","NOUN: \n\n1.The act or process of sucking. \n2.A force that causes a fluid or solid to be drawn into an interior space or to adhere to a surface because of the difference between the external and internal pressures. \n\nTRANSITIVE VERB: \n\n1. To draw away or remove by the force of suction: suction fluid from the lungs. \n2. To clean or evacuate (a body cavity, for example) by the force of suction. \n\nADJECTIVE: \n\n1. Creating suction. \n2. Operating or operated by suction."
"7","how do u make alot of money when your a kid?","","I was able to make $1500 over last summer by doing odd jobs around the neighborhood, i just put up a flier and was able to dog-sit, kid-sit, clean pools, mow lawns, pull weeds and help people move, fix computers.\n\nand remember by saving the money and spending it wisely you can get something you really want, or depending how old you are you may want to save for a car or college.\n\nAs long as you want to make money you can find a way. Theres always someone that need help."
"1","Is Yiddish a language or a dialect?","","Yiddish is a language but is also used in a dialect called ""Pennsylvania Dutch"".  My parents are ex-Amish and I have become very fluent in it.  The other languages in this dialect are German, Swiss, Dutch, and English.\n""Pennsylvania Dutch"" is called that because when the Dutch came on the earliest ships to America they settled mostly in Penn.  For a long time and until English became the official language, this dialect was spoken throughout the state.  In fact, English became the official language by voting.  It won by one vote.  German was the second language."
"5","What radio frequency does my wireless router transmit at?  Would I be able to hear it with a scanner.?","","802.11 G & B routers transmit at 2.4 ghz.  802.11a routers transmit at 5 ghz.  You may be able to pick up your router signal with an old school cordless phone where you can change channels, but you won't hear anything but fuzz really."
"3","My question again is does frozen chicken/Turkey caused bird flu, even when cooked ?","The essence of this question is because I cheerish and eat frozen white meat like chicken and turkey alot. The answer will no doubt direct my further eating habit.","The answer is definately  NO, not if you live in the USA.  I think it is still no, in other countries, as long as it is cooked."
"3","How much uninterrupted sleep is necessary to remain sane?","I have newborn twins and am slowly going crazy...","According to sleep researchers, sleep does not have to be uninterrupted in order to fulfill the body's sleep requirements. Your body and mind are getting rest. Just pretend that you are not frustrated as you are, and be happy that your body and mind are being adequately rested despite this."
"2","what is the difference between an empidemic and a ""pandemic""?","","Its actually the same. Pan in Latin means all.  Pandemic may be attributed for larger areas, usually crossing internation boundaries.  So a larger epidemic becomes a pandemic.\n\n""Pandemic - an epidemic occurring over a very wide area, crossing international boundaries and usually affecting a large number of people. A global epidemic.""\n\n""Epidemic - any unusual occurrence of disease, generally first noticed by an unexpected number of cases occurring over a particular amount of time or in a particular place. An outbreak of disease or injury in a defined geographic area over a specific amount of time."""
"3","how many times is go toget upset during a day?","why i am getting upset?\nwhy i can not save money although i am working?\nwhy i always feel lonly?","When getting upset is not accomplishing anything and interfering with your ability to function, that's too many times.\n\nYou are probably getting upset because you don't feel like you have the power to change your situation.  This will lead to depression.\n\nThe best way to save money is to put a few dollars in a savings account every time you get your check.  If you have direct deposit, talk to your bank to find out if they can do this automatically.  Another practical solution is to make a diary of what, when and how you are spending your money so that you can see where your weaknesses are.  However, overspending can happen because it makes you feel better or in control, so this may be a symptom of depression.\n\nWhen you are depressed, it's hard to feel like people will be interested in you or even like you.  This creates a barrier between you and other people.\n\nTherapy would be your best way to handle this - a therapist could guide you in making changes that will improve your life.  If you can't afford or get access to a therapist, the next best thing is a book called ""Feeling Good: the New Mood Therapy"" by David D. Burns"
"7","how to find out if someone send you money from western union?","","If you are picking up a money transfer (receiving) check out source #1 below for a step-by-step.\n\nTo check the status of a money transfer go to Source #2."
"7","How do blind people know when they are done wiping?","","That is a pretty foolish question.  If you sit there and think about it, wiping our arses, ect, after we goto the bathroom, we are all blind :)\n\nAs to wiping their faces, ect, they only have to 'feel' their faces with their hands to see if they have any 'gunk' or 'mess' on it, and they continue to wipe again, if needed."
"4","Should punctuation marks always be inside parantheses?","","It depends on how you're using them. I would say that most of the time you would NOT want it in the parantheses.\n\nFor example:\nDo you like the show Crime Scene Investigation (CSI)?\nOne of the most popular TV shows is CSI (don't you love that show?).\n\n\nI'm wondering if you meant to ask about punctuation in quotation marks??  If this is the case, the proper use is different between the US and UK/Canada.  In the US, the punctuation always goes inside the quotation marks.  Outside of the US, there are a number of rules around that.  See the link below for more details."
"8","What do you get when you multiply six times nine?","And why does it matter?\n\n(And, for bonus points, what do we need to do to make that statement mathematically correct?)","9*9*9*9*9*9 = 531441\n\n(After all, this is the humor category)"
"7","What is the best site on the web to find old friends?","","If you need to find someone you used to hang out with there is always Yahoo People Search.  You just type in the person's name and the city and state they live in to find their phone number and address.  You can also search for people's email addresses."
"7","what would u do for a clondike barr?","","I WOULD GO TO THE STORE IN A 30 BELLOW ZERO SNOW BLIZARD AND REACH IN MY WALLET  WITH MY FROST BITTEN FINGERS,  GET SOME MONEY OUT AND PAY FOR  MY CLONDIKE. THEN GO HOME AND CRY OF HAPPINESS AND EAT TILL  IT'S ALL GONE."
"3","HOW CAN I LOSE WEIGHT AT HOME?","WELL IAM 18 AND I HAVE NO MONEY TO BE WASTING ON A PRODUCT THAT MIGHT NOT WORK SO IAM LOOKIN FOR A FREE TRAIL OF SOME WEIGHT LOSS PILLS CAN YOU HELP ME","1.by dieting \n2 By Exercise"
"7","what is the difference between an agreement and a contract?","","An agreement is a commitment between two parties that may or may not be legally binding. For instance, a boy can agree to take a girl to the movies, but there is no contract there.\n\nA contract is a legal agreement between two parties where there is an intent to be bound by one party and an agreement to accept the offered terms by another. The parts of a valid contract are the agreement and consideration on both sides.\n\nConsideration is something that one does that one is not legally bound to do or something that one agrees not to do that one is legally able to do. Back to the date above. The boy has agreed to take the girl to the movies, but the girl has agreed to do nothing for the boy as keeping him company (outside of paid escorts of course) is not something that has real value. So effectively the boys offer is a gift which the girl has agreed to accept."
"7","How to change a habit ?","","One moment at a time, doing exactly the opposite of the habit until you focus so much on doing the exact opposite that it becomes your new habit."
"5","is it good to leave a lapstop hooked up to ac power for several days?","","Nope you really should not. Most batteries are lithium ion batteries that develop a memory over time. I learned that the hard way. I always left my laptop plugged in, and in a year my battery was completely dead. From what I know, you should do a complete cycle of the battery at least once a month. That means at least once a month, drain the battery to empty and charge it up again. Dont cycle too often though because that too shortens battery life spans... Soo just keep in moderation. Dont always leave it plugged in, but dont always rely only on your battery either."
"3","I need to find a doctor that will listen?","","Call a physician and say it's an emergency. Then tell him/her what you want from them."
"8","On what nuts can pictures hang?","","Walnuts"
"4","What is the derivative of tangent?","","It is the (secant(x))^2; or you could write it as (cos(x))^(-2) or 1/(cos(x))^2.\n\nBut basically the secant squared is the most elegant answer."
"9","IS THERE REALLY SUCH A THING AS TRUE LOVE?","","True love is hard to find.  How you can really tell if you truely love someone is how you feel about them when they're gone.  My girlfriend went on vacation with her friends not too long after we met and the week she was gone I talked to her on the phone and we sent about 1000 text messages. I was beside myself like I had lost an arm or another very important part of my body.  When she came back, I nearly tackled her in her driveway as she did me as well.  I'm going to ask her to marry me this Christmas season and I've never felt so sure."
"4","what is socio - economic ?","","like the willingliness of people to buy certain type of products according to there social way living."
"3","side effects of Protonix 40mg?","what are side effects?\n\nSame for aciphex 20mg","To reduce side effects of PANTOPRAZOLE (PROTONIX®), be sure to swallow the tablets whole with a drink of water (8 oz); do not crush, break, or chew. Take your doses at regular intervals. In addition, avoid frequent use of drinks with caffeine or alcohol, smoke, and illegal drugs.\n\nSome of the more severe side effects of PROTONIX® that require for you to contact your prescriber or health care professional are listed at DrugDigest.org. And these are: \n\n•fever or sore throat\n•     redness, blistering, peeling or loosening of  the skin, including inside the mouth\n•     skin rash, itching\n•     unusual bleeding or bruising\n•     unusual weakness or tiredness\n•     yellowing of the eyes or skin\n \nLess serious side effects are side effects that usually do not require medical attention, but it is recommended that you report to your prescriber or health care professional if they continue or are bothersome. These are:\n\n•     diarrhea\n•     dizziness\n•     dry skin\n•     headache\n•     nausea/vomiting\n•     stomach pain or gas\n•     tiredness\n\nBoth of these medicines, RABEPRAZOLE (ACIPHEX™) and PANTOPRAZOLE (PROTONIX®), prevents the production of acid in the stomach. Therefore the side effects are the same.\n\nHope this answers your question,"
"1","How is it judge after death that you go to heaven or hell?","","Think about this...I am a father of three beautiful children.  No matter what they did, didn't do or could do, I could never say to them ""I'm sending you away to eternal suffering and never want to see you again"".  Now, I'm not even close to being Divine- not nearly as loving or merciful as so many state God is; I'm human and prone to err.  So if I can forgive MY child for anything, how is it that an Omnipotent Divinity that is perfect cannot?  My belief is every soul is recycled until all the lessons needed are learned and then they are accepted into ""heaven"" or to join with The Divine.  It's the only thing that makes sense to me."
"3","do you loose weight with birth control?","","It really depends on you individually. I know it is common for women to gain weight, but never have I seen anyone 'blow up' from starting birth control. It affects your hormones and will make you more 'developed'. Instead, I have seen (in myself and others) that your breast size can increase, as well as more curves adding to your figure. So it's not always a bad thing!"
"1","where did the christmas tree tradition come from?","","17th Century Germany..."
"5","How what website is a good host for free with no bannar ads?","","some are \nhttp://Freewebs.com\nhttp://freespaces.com\nhttp://freewebspace.com\nhttp://www.freehostingguru.com/\nhttp://www.propercomfy.co.uk\nhttp://www.mg2.org/ \nhttp://www.nexuswebs.net/\nhttp://web1000.com\nhttp://www.aboho.com\nhttp://www.lifelesspeople.com/\nhttp://hosting.lastpromise.com/ \nhttp://www.yours2use.co.uk/ \nhttp://hus.meg.nu/\nhttp://www.webhostingpal.com\nhttp://crazyghost.com\nhttp://www.ababa.net/\nhttp://users.quickfox.org/\nhttp://www.gigdig.com/ \nhttp://www.virtualsolarsystem.com/members/\nhttp://4qtherapeia.com/\nhttp://www.ccrtcweb.com/\nhttp://www.slydevil.net/\nhttp://swifthost.homeunix.net\nhttp://www.xentrik.net/hosting\n\nI think the first and second is best. 2nd much good\n\ni think these are enough. I cover all I know"
"5","What site can I go to to find Smarze, Poland or Skolen, Poland on a map of Poland in the 1920's.?","These would be small towns that may not exist anymore.  They were probably part of Poland/Austria.  My guess is that they were wiped out during the holocaust.","this site might help:"
"6","Should the MLB have let Cuba play in the W.B.C.?","I say yes. I don't think that even Castro would send in a team of baseball players, including ones that we love and trust, in to kill us. What say you?","Actually MLB wants Cuban players to play. The problem is actually government sanctions against Cuba and Cuba will not be allowed a permit to play."
"3","what is alcohol sugar?","Some items at the grocers say 0 sugar; 14 sugar alcohol","Sugar alcohols are fake sugars.  The barely have any effect on your blood sugar and therefore are very low carb.  Excessive consumption of sugar alcohols can cause loose stools!  Some examples of sugar alcohols are mannitol, sorbitol, xylitol, maltitol, and lactitol.  The wikipedia article below will provide more detailed information."
"2","Why does a laser shined on brushed alumiun reflect a solid halo, when other surfaces just reflect the red dot?","","The key to your answer is “brushed aluminum.”\nThe surfaces which reflect just a red dot are usually polished or very flat.  This causes them to reflect the laser light just like a mirror, with very little scattering.\nBrushed aluminum, on the other hand, has very tiny scratches on its surface.  The sides of these scratches will cause the laser light to scatter in different directions, forming the “halo.”"
"3","What is a good natural way to lower blood pressure?","","I heard garlic helps it lower. And OATMEAL!"
"5","when I click on a link from the search page, I get redirected to some strange sites. HELP ME.?","","It sees that you been under a Browser hijack Attack.\n\nFollow these simple steps.\n\n1) Uninstall any Suspicious softwares from Add/Remove programs\n2) Disable all the Startup programs \n   Start-> Run and typein ""msconfig"" without qoutes and click on the ""Startup"" tab and diable all\n\n3) Optimise the Internet Explorer by\n   Tools-> Internet Options and perform the following steps ... \n\n   a) Delete Cookies\n   b) Delete Files\n   c) Settings->View Objects and delete all the objects (This step is very Important)\n   d) Open the Advanced tab and uncheck the option Enable 3rd party browser Extension\n\n4) Download and install the Ad-Aware SE Personal from http://lavasoftusa.com and run a spyware check."
"2","how many ways is time measured?","","Absolute (hey, it's 3 pm) or relative (it's been 15 minutes since...)"
"4","Before they invented drawing boards, what did they go back to?","","They went back to basics."
"8","Where can I find the french/japanese cartoon Les Mystérieuses Cités d'Or on DVD?","It was a cartoon when I was a kid (mid 80s) about a spanish boy Esteban and his two Maya friends who were searching through Central America in a giant golden flying condor. \n\nThe series was set during the Spanish conquest of the Americas.  \n\nThat show was so awesome.  I want to see it again","voila ---->  http://www.amazon.fr/exec/obidos/ASIN/B0007MTF6Q/171-7931797-8930668"
"5","How do I run a Ruby program on WinXP (I have Ruby installed...)?","I have intsalled Ruby but can not figur eout ho wto run a small program. Windows XP...","You have a few options here:\n\n- You can run it from the command line.  Go to Start->Run and type ""cmd"" and press Enter.  Then, cd to the directory containing the file and run it with options.\n\n- You can right click on the program and select Properties... - I believe there is a field that should let you specify options to use when running it."
"7","How many times has Christman fell on Sun. and what years?","","its every six years...because every year xmas is a day later (ths yr sun, nxt yr mon...) but every 4 yrs there is a leap year so it skips a day...\n\nthe years r:\n2005\n1999\n1993\n1987\n1981\n1975\n1969\n1963\n1957\n1951\n1945\n1939\n1933\n1927\n1921\n1915\n1909\n1903\n\nand i think that is all you want...so...yea..."
"2","Why do people need sleep?","We've always accepted it as a fact of life, but why didn't humans evolve to have excellent night vision (like cats) and be less efficient with food (burn more calories INSTEAD of sleeping)? Wouldn't this have worked just as well?","Nobody knows for sure; however, there are many theories.  Below is a very plasable one:\n\nJerome Siegel, of the University of California in Los Angeles, along with colleagues elsewhere, has suggested a third possibility. Writing in a special review of sleep in the current issue of Nature, Dr Siegel says that it may be related to defence against oxidative stress. Smaller animals have higher metabolic rates, and this results in the generation of higher levels of small, highly reactive molecules such as free radicals. Studies on rats show that when they are deprived of sleep, their oxidative stress increases. Dr Siegel proposes that animals with higher metabolic rates need more sleep to interrupt and protect against this kind of oxidative damage, as well as repairing any damage done."
